,Name,Start,Years Active,Year,Current_Citations,Age,Last_citations,Last2_citations,Last3_citations,Last4_citations,Last5_citations
50975,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2000,232,21,161.0,154.0,143.0,128.0,167.0
50976,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2001,244,22,232.0,161.0,154.0,143.0,128.0
50977,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2002,350,23,244.0,232.0,161.0,154.0,143.0
50978,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2003,369,24,350.0,244.0,232.0,161.0,154.0
50979,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2004,531,25,369.0,350.0,244.0,232.0,161.0
50980,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2005,499,26,531.0,369.0,350.0,244.0,232.0
50981,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2006,712,27,499.0,531.0,369.0,350.0,244.0
50982,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2007,911,28,712.0,499.0,531.0,369.0,350.0
50983,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2008,772,29,911.0,712.0,499.0,531.0,369.0
50984,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2009,859,30,772.0,911.0,712.0,499.0,531.0
50985,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2010,914,31,859.0,772.0,911.0,712.0,499.0
50986,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2011,827,32,914.0,859.0,772.0,911.0,712.0
50987,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2012,904,33,827.0,914.0,859.0,772.0,911.0
50988,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2013,815,34,904.0,827.0,914.0,859.0,772.0
50989,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2014,624,35,815.0,904.0,827.0,914.0,859.0
50990,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2015,644,36,624.0,815.0,904.0,827.0,914.0
50991,Richard M Osgood Jr (PtjsiWsAAAAJ),1979,37,2016,575,37,644.0,624.0,815.0,904.0,827.0
50992,Conor Walsh (sKSTKAoAAAAJ),2006,10,2006,8,0,,,,,
50993,Conor Walsh (sKSTKAoAAAAJ),2006,10,2007,12,1,8.0,,,,
50994,Conor Walsh (sKSTKAoAAAAJ),2006,10,2008,19,2,12.0,8.0,,,
50995,Conor Walsh (sKSTKAoAAAAJ),2006,10,2009,43,3,19.0,12.0,8.0,,
50996,Conor Walsh (sKSTKAoAAAAJ),2006,10,2010,33,4,43.0,19.0,12.0,8.0,
50997,Conor Walsh (sKSTKAoAAAAJ),2006,10,2011,75,5,33.0,43.0,19.0,12.0,8.0
50998,Conor Walsh (sKSTKAoAAAAJ),2006,10,2012,85,6,75.0,33.0,43.0,19.0,12.0
50999,Conor Walsh (sKSTKAoAAAAJ),2006,10,2013,126,7,85.0,75.0,33.0,43.0,19.0
51000,Conor Walsh (sKSTKAoAAAAJ),2006,10,2014,218,8,126.0,85.0,75.0,33.0,43.0
51001,Conor Walsh (sKSTKAoAAAAJ),2006,10,2015,442,9,218.0,126.0,85.0,75.0,33.0
51002,Conor Walsh (sKSTKAoAAAAJ),2006,10,2016,456,10,442.0,218.0,126.0,85.0,75.0
51003,Brian Popko (ptBps7gAAAAJ),1987,29,1987,26,0,,,,,
51004,Brian Popko (ptBps7gAAAAJ),1987,29,1988,39,1,26.0,,,,
51005,Brian Popko (ptBps7gAAAAJ),1987,29,1989,31,2,39.0,26.0,,,
51006,Brian Popko (ptBps7gAAAAJ),1987,29,1990,79,3,31.0,39.0,26.0,,
51007,Brian Popko (ptBps7gAAAAJ),1987,29,1991,44,4,79.0,31.0,39.0,26.0,
51008,Brian Popko (ptBps7gAAAAJ),1987,29,1992,55,5,44.0,79.0,31.0,39.0,26.0
51009,Brian Popko (ptBps7gAAAAJ),1987,29,1993,51,6,55.0,44.0,79.0,31.0,39.0
51010,Brian Popko (ptBps7gAAAAJ),1987,29,1994,66,7,51.0,55.0,44.0,79.0,31.0
51011,Brian Popko (ptBps7gAAAAJ),1987,29,1995,62,8,66.0,51.0,55.0,44.0,79.0
51012,Brian Popko (ptBps7gAAAAJ),1987,29,1996,58,9,62.0,66.0,51.0,55.0,44.0
51013,Brian Popko (ptBps7gAAAAJ),1987,29,1997,101,10,58.0,62.0,66.0,51.0,55.0
51014,Brian Popko (ptBps7gAAAAJ),1987,29,1998,156,11,101.0,58.0,62.0,66.0,51.0
51015,Brian Popko (ptBps7gAAAAJ),1987,29,1999,204,12,156.0,101.0,58.0,62.0,66.0
51016,Brian Popko (ptBps7gAAAAJ),1987,29,2000,219,13,204.0,156.0,101.0,58.0,62.0
51017,Brian Popko (ptBps7gAAAAJ),1987,29,2001,220,14,219.0,204.0,156.0,101.0,58.0
51018,Brian Popko (ptBps7gAAAAJ),1987,29,2002,230,15,220.0,219.0,204.0,156.0,101.0
51019,Brian Popko (ptBps7gAAAAJ),1987,29,2003,301,16,230.0,220.0,219.0,204.0,156.0
51020,Brian Popko (ptBps7gAAAAJ),1987,29,2004,333,17,301.0,230.0,220.0,219.0,204.0
51021,Brian Popko (ptBps7gAAAAJ),1987,29,2005,370,18,333.0,301.0,230.0,220.0,219.0
51022,Brian Popko (ptBps7gAAAAJ),1987,29,2006,408,19,370.0,333.0,301.0,230.0,220.0
51023,Brian Popko (ptBps7gAAAAJ),1987,29,2007,436,20,408.0,370.0,333.0,301.0,230.0
51024,Brian Popko (ptBps7gAAAAJ),1987,29,2008,528,21,436.0,408.0,370.0,333.0,301.0
51025,Brian Popko (ptBps7gAAAAJ),1987,29,2009,478,22,528.0,436.0,408.0,370.0,333.0
51026,Brian Popko (ptBps7gAAAAJ),1987,29,2010,558,23,478.0,528.0,436.0,408.0,370.0
51027,Brian Popko (ptBps7gAAAAJ),1987,29,2011,571,24,558.0,478.0,528.0,436.0,408.0
51028,Brian Popko (ptBps7gAAAAJ),1987,29,2012,554,25,571.0,558.0,478.0,528.0,436.0
51029,Brian Popko (ptBps7gAAAAJ),1987,29,2013,566,26,554.0,571.0,558.0,478.0,528.0
51030,Brian Popko (ptBps7gAAAAJ),1987,29,2014,555,27,566.0,554.0,571.0,558.0,478.0
51031,Brian Popko (ptBps7gAAAAJ),1987,29,2015,622,28,555.0,566.0,554.0,571.0,558.0
51032,Brian Popko (ptBps7gAAAAJ),1987,29,2016,457,29,622.0,555.0,566.0,554.0,571.0
51033,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2007,1,0,,,,,
51034,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2008,5,1,1.0,,,,
51035,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2009,10,2,5.0,1.0,,,
51036,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2010,11,3,10.0,5.0,1.0,,
51037,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2011,14,4,11.0,10.0,5.0,1.0,
51038,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2012,21,5,14.0,11.0,10.0,5.0,1.0
51039,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2013,25,6,21.0,14.0,11.0,10.0,5.0
51040,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2014,30,7,25.0,21.0,14.0,11.0,10.0
51041,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2015,47,8,30.0,25.0,21.0,14.0,11.0
51042,Sharique Hasan (mVY8TLMAAAAJ),2007,9,2016,42,9,47.0,30.0,25.0,21.0,14.0
51043,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1979,316,0,,,,,
51044,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1980,363,1,316.0,,,,
51045,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1981,505,2,363.0,316.0,,,
51046,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1982,443,3,505.0,363.0,316.0,,
51047,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1983,486,4,443.0,505.0,363.0,316.0,
51048,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1984,686,5,486.0,443.0,505.0,363.0,316.0
51049,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1985,965,6,686.0,486.0,443.0,505.0,363.0
51050,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1986,1065,7,965.0,686.0,486.0,443.0,505.0
51051,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1987,1102,8,1065.0,965.0,686.0,486.0,443.0
51052,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1988,1318,9,1102.0,1065.0,965.0,686.0,486.0
51053,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1989,1667,10,1318.0,1102.0,1065.0,965.0,686.0
51054,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1990,1873,11,1667.0,1318.0,1102.0,1065.0,965.0
51055,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1991,2344,12,1873.0,1667.0,1318.0,1102.0,1065.0
51056,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1992,2735,13,2344.0,1873.0,1667.0,1318.0,1102.0
51057,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1993,3013,14,2735.0,2344.0,1873.0,1667.0,1318.0
51058,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1994,3837,15,3013.0,2735.0,2344.0,1873.0,1667.0
51059,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1995,4302,16,3837.0,3013.0,2735.0,2344.0,1873.0
51060,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1996,4335,17,4302.0,3837.0,3013.0,2735.0,2344.0
51061,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1997,4785,18,4335.0,4302.0,3837.0,3013.0,2735.0
51062,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1998,4685,19,4785.0,4335.0,4302.0,3837.0,3013.0
51063,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,1999,4644,20,4685.0,4785.0,4335.0,4302.0,3837.0
51064,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2000,4398,21,4644.0,4685.0,4785.0,4335.0,4302.0
51065,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2001,3985,22,4398.0,4644.0,4685.0,4785.0,4335.0
51066,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2002,4100,23,3985.0,4398.0,4644.0,4685.0,4785.0
51067,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2003,3891,24,4100.0,3985.0,4398.0,4644.0,4685.0
51068,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2004,3838,25,3891.0,4100.0,3985.0,4398.0,4644.0
51069,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2005,3725,26,3838.0,3891.0,4100.0,3985.0,4398.0
51070,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2006,3512,27,3725.0,3838.0,3891.0,4100.0,3985.0
51071,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2007,3605,28,3512.0,3725.0,3838.0,3891.0,4100.0
51072,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2008,3737,29,3605.0,3512.0,3725.0,3838.0,3891.0
51073,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2009,3533,30,3737.0,3605.0,3512.0,3725.0,3838.0
51074,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2010,3821,31,3533.0,3737.0,3605.0,3512.0,3725.0
51075,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2011,3918,32,3821.0,3533.0,3737.0,3605.0,3512.0
51076,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2012,4075,33,3918.0,3821.0,3533.0,3737.0,3605.0
51077,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2013,3995,34,4075.0,3918.0,3821.0,3533.0,3737.0
51078,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2014,3783,35,3995.0,4075.0,3918.0,3821.0,3533.0
51079,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2015,3626,36,3783.0,3995.0,4075.0,3918.0,3821.0
51080,Joseph Schlessinger (L7vygrQAAAAJ),1979,37,2016,2988,37,3626.0,3783.0,3995.0,4075.0,3918.0
51081,Christopher Udry (GPQZdckAAAAJ),1994,22,1994,28,0,,,,,
51082,Christopher Udry (GPQZdckAAAAJ),1994,22,1995,46,1,28.0,,,,
51083,Christopher Udry (GPQZdckAAAAJ),1994,22,1996,44,2,46.0,28.0,,,
51084,Christopher Udry (GPQZdckAAAAJ),1994,22,1997,70,3,44.0,46.0,28.0,,
51085,Christopher Udry (GPQZdckAAAAJ),1994,22,1998,91,4,70.0,44.0,46.0,28.0,
51086,Christopher Udry (GPQZdckAAAAJ),1994,22,1999,154,5,91.0,70.0,44.0,46.0,28.0
51087,Christopher Udry (GPQZdckAAAAJ),1994,22,2000,193,6,154.0,91.0,70.0,44.0,46.0
51088,Christopher Udry (GPQZdckAAAAJ),1994,22,2001,264,7,193.0,154.0,91.0,70.0,44.0
51089,Christopher Udry (GPQZdckAAAAJ),1994,22,2002,307,8,264.0,193.0,154.0,91.0,70.0
51090,Christopher Udry (GPQZdckAAAAJ),1994,22,2003,339,9,307.0,264.0,193.0,154.0,91.0
51091,Christopher Udry (GPQZdckAAAAJ),1994,22,2004,367,10,339.0,307.0,264.0,193.0,154.0
51092,Christopher Udry (GPQZdckAAAAJ),1994,22,2005,406,11,367.0,339.0,307.0,264.0,193.0
51093,Christopher Udry (GPQZdckAAAAJ),1994,22,2006,523,12,406.0,367.0,339.0,307.0,264.0
51094,Christopher Udry (GPQZdckAAAAJ),1994,22,2007,638,13,523.0,406.0,367.0,339.0,307.0
51095,Christopher Udry (GPQZdckAAAAJ),1994,22,2008,675,14,638.0,523.0,406.0,367.0,339.0
51096,Christopher Udry (GPQZdckAAAAJ),1994,22,2009,717,15,675.0,638.0,523.0,406.0,367.0
51097,Christopher Udry (GPQZdckAAAAJ),1994,22,2010,744,16,717.0,675.0,638.0,523.0,406.0
51098,Christopher Udry (GPQZdckAAAAJ),1994,22,2011,923,17,744.0,717.0,675.0,638.0,523.0
51099,Christopher Udry (GPQZdckAAAAJ),1994,22,2012,870,18,923.0,744.0,717.0,675.0,638.0
51100,Christopher Udry (GPQZdckAAAAJ),1994,22,2013,1043,19,870.0,923.0,744.0,717.0,675.0
51101,Christopher Udry (GPQZdckAAAAJ),1994,22,2014,1167,20,1043.0,870.0,923.0,744.0,717.0
51102,Christopher Udry (GPQZdckAAAAJ),1994,22,2015,1197,21,1167.0,1043.0,870.0,923.0,744.0
51103,Christopher Udry (GPQZdckAAAAJ),1994,22,2016,856,22,1197.0,1167.0,1043.0,870.0,923.0
51104,Rita Kukafka (2SXzngsAAAAJ),2000,16,2000,5,0,,,,,
51105,Rita Kukafka (2SXzngsAAAAJ),2000,16,2001,13,1,5.0,,,,
51106,Rita Kukafka (2SXzngsAAAAJ),2000,16,2002,15,2,13.0,5.0,,,
51107,Rita Kukafka (2SXzngsAAAAJ),2000,16,2003,23,3,15.0,13.0,5.0,,
51108,Rita Kukafka (2SXzngsAAAAJ),2000,16,2004,30,4,23.0,15.0,13.0,5.0,
51109,Rita Kukafka (2SXzngsAAAAJ),2000,16,2005,63,5,30.0,23.0,15.0,13.0,5.0
51110,Rita Kukafka (2SXzngsAAAAJ),2000,16,2006,73,6,63.0,30.0,23.0,15.0,13.0
51111,Rita Kukafka (2SXzngsAAAAJ),2000,16,2007,94,7,73.0,63.0,30.0,23.0,15.0
51112,Rita Kukafka (2SXzngsAAAAJ),2000,16,2008,136,8,94.0,73.0,63.0,30.0,23.0
51113,Rita Kukafka (2SXzngsAAAAJ),2000,16,2009,187,9,136.0,94.0,73.0,63.0,30.0
51114,Rita Kukafka (2SXzngsAAAAJ),2000,16,2010,148,10,187.0,136.0,94.0,73.0,63.0
51115,Rita Kukafka (2SXzngsAAAAJ),2000,16,2011,200,11,148.0,187.0,136.0,94.0,73.0
51116,Rita Kukafka (2SXzngsAAAAJ),2000,16,2012,203,12,200.0,148.0,187.0,136.0,94.0
51117,Rita Kukafka (2SXzngsAAAAJ),2000,16,2013,215,13,203.0,200.0,148.0,187.0,136.0
51118,Rita Kukafka (2SXzngsAAAAJ),2000,16,2014,232,14,215.0,203.0,200.0,148.0,187.0
51119,Rita Kukafka (2SXzngsAAAAJ),2000,16,2015,208,15,232.0,215.0,203.0,200.0,148.0
51120,Rita Kukafka (2SXzngsAAAAJ),2000,16,2016,185,16,208.0,232.0,215.0,203.0,200.0
51121,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2006,4,0,,,,,
51122,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2007,9,1,4.0,,,,
51123,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2008,26,2,9.0,4.0,,,
51124,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2009,35,3,26.0,9.0,4.0,,
51125,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2010,30,4,35.0,26.0,9.0,4.0,
51126,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2011,89,5,30.0,35.0,26.0,9.0,4.0
51127,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2012,65,6,89.0,30.0,35.0,26.0,9.0
51128,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2013,114,7,65.0,89.0,30.0,35.0,26.0
51129,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2014,139,8,114.0,65.0,89.0,30.0,35.0
51130,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2015,178,9,139.0,114.0,65.0,89.0,30.0
51131,Jorge Alegre-Cebollada (QZFTip4AAAAJ),2006,10,2016,129,10,178.0,139.0,114.0,65.0,89.0
51132,Rhiju Das (juUEPSAAAAAJ),2003,13,2003,29,0,,,,,
51133,Rhiju Das (juUEPSAAAAAJ),2003,13,2004,32,1,29.0,,,,
51134,Rhiju Das (juUEPSAAAAAJ),2003,13,2005,69,2,32.0,29.0,,,
51135,Rhiju Das (juUEPSAAAAAJ),2003,13,2006,79,3,69.0,32.0,29.0,,
51136,Rhiju Das (juUEPSAAAAAJ),2003,13,2007,129,4,79.0,69.0,32.0,29.0,
51137,Rhiju Das (juUEPSAAAAAJ),2003,13,2008,243,5,129.0,79.0,69.0,32.0,29.0
51138,Rhiju Das (juUEPSAAAAAJ),2003,13,2009,353,6,243.0,129.0,79.0,69.0,32.0
51139,Rhiju Das (juUEPSAAAAAJ),2003,13,2010,399,7,353.0,243.0,129.0,79.0,69.0
51140,Rhiju Das (juUEPSAAAAAJ),2003,13,2011,584,8,399.0,353.0,243.0,129.0,79.0
51141,Rhiju Das (juUEPSAAAAAJ),2003,13,2012,628,9,584.0,399.0,353.0,243.0,129.0
51142,Rhiju Das (juUEPSAAAAAJ),2003,13,2013,700,10,628.0,584.0,399.0,353.0,243.0
51143,Rhiju Das (juUEPSAAAAAJ),2003,13,2014,793,11,700.0,628.0,584.0,399.0,353.0
51144,Rhiju Das (juUEPSAAAAAJ),2003,13,2015,990,12,793.0,700.0,628.0,584.0,399.0
51145,Rhiju Das (juUEPSAAAAAJ),2003,13,2016,936,13,990.0,793.0,700.0,628.0,584.0
51146,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2003,12,0,,,,,
51147,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2004,31,1,12.0,,,,
51148,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2005,24,2,31.0,12.0,,,
51149,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2006,37,3,24.0,31.0,12.0,,
51150,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2007,54,4,37.0,24.0,31.0,12.0,
51151,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2008,82,5,54.0,37.0,24.0,31.0,12.0
51152,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2009,78,6,82.0,54.0,37.0,24.0,31.0
51153,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2010,128,7,78.0,82.0,54.0,37.0,24.0
51154,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2011,128,8,128.0,78.0,82.0,54.0,37.0
51155,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2012,144,9,128.0,128.0,78.0,82.0,54.0
51156,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2013,152,10,144.0,128.0,128.0,78.0,82.0
51157,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2014,244,11,152.0,144.0,128.0,128.0,78.0
51158,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2015,356,12,244.0,152.0,144.0,128.0,128.0
51159,Todd Gureckis (4wcx4HMAAAAJ),2003,13,2016,306,13,356.0,244.0,152.0,144.0,128.0
51160,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2000,59,0,,,,,
51161,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2001,138,1,59.0,,,,
51162,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2002,292,2,138.0,59.0,,,
51163,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2003,458,3,292.0,138.0,59.0,,
51164,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2004,719,4,458.0,292.0,138.0,59.0,
51165,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2005,1013,5,719.0,458.0,292.0,138.0,59.0
51166,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2006,1300,6,1013.0,719.0,458.0,292.0,138.0
51167,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2007,1154,7,1300.0,1013.0,719.0,458.0,292.0
51168,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2008,1378,8,1154.0,1300.0,1013.0,719.0,458.0
51169,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2009,1446,9,1378.0,1154.0,1300.0,1013.0,719.0
51170,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2010,1385,10,1446.0,1378.0,1154.0,1300.0,1013.0
51171,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2011,1440,11,1385.0,1446.0,1378.0,1154.0,1300.0
51172,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2012,1442,12,1440.0,1385.0,1446.0,1378.0,1154.0
51173,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2013,1353,13,1442.0,1440.0,1385.0,1446.0,1378.0
51174,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2014,1341,14,1353.0,1442.0,1440.0,1385.0,1446.0
51175,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2015,1434,15,1341.0,1353.0,1442.0,1440.0,1385.0
51176,Juan G. Santiago (sT29z7QAAAAJ),2000,16,2016,1343,16,1434.0,1341.0,1353.0,1442.0,1440.0
51177,Adam Brandt (QF3UoDoAAAAJ),2006,10,2006,6,0,,,,,
51178,Adam Brandt (QF3UoDoAAAAJ),2006,10,2007,22,1,6.0,,,,
51179,Adam Brandt (QF3UoDoAAAAJ),2006,10,2008,77,2,22.0,6.0,,,
51180,Adam Brandt (QF3UoDoAAAAJ),2006,10,2009,113,3,77.0,22.0,6.0,,
51181,Adam Brandt (QF3UoDoAAAAJ),2006,10,2010,129,4,113.0,77.0,22.0,6.0,
51182,Adam Brandt (QF3UoDoAAAAJ),2006,10,2011,163,5,129.0,113.0,77.0,22.0,6.0
51183,Adam Brandt (QF3UoDoAAAAJ),2006,10,2012,205,6,163.0,129.0,113.0,77.0,22.0
51184,Adam Brandt (QF3UoDoAAAAJ),2006,10,2013,263,7,205.0,163.0,129.0,113.0,77.0
51185,Adam Brandt (QF3UoDoAAAAJ),2006,10,2014,387,8,263.0,205.0,163.0,129.0,113.0
51186,Adam Brandt (QF3UoDoAAAAJ),2006,10,2015,446,9,387.0,263.0,205.0,163.0,129.0
51187,Adam Brandt (QF3UoDoAAAAJ),2006,10,2016,391,10,446.0,387.0,263.0,205.0,163.0
51188,Philip Levis (I_YsXU4AAAAJ),2003,13,2003,118,0,,,,,
51189,Philip Levis (I_YsXU4AAAAJ),2003,13,2004,323,1,118.0,,,,
51190,Philip Levis (I_YsXU4AAAAJ),2003,13,2005,665,2,323.0,118.0,,,
51191,Philip Levis (I_YsXU4AAAAJ),2003,13,2006,1021,3,665.0,323.0,118.0,,
51192,Philip Levis (I_YsXU4AAAAJ),2003,13,2007,1176,4,1021.0,665.0,323.0,118.0,
51193,Philip Levis (I_YsXU4AAAAJ),2003,13,2008,1297,5,1176.0,1021.0,665.0,323.0,118.0
51194,Philip Levis (I_YsXU4AAAAJ),2003,13,2009,1493,6,1297.0,1176.0,1021.0,665.0,323.0
51195,Philip Levis (I_YsXU4AAAAJ),2003,13,2010,1826,7,1493.0,1297.0,1176.0,1021.0,665.0
51196,Philip Levis (I_YsXU4AAAAJ),2003,13,2011,1767,8,1826.0,1493.0,1297.0,1176.0,1021.0
51197,Philip Levis (I_YsXU4AAAAJ),2003,13,2012,1799,9,1767.0,1826.0,1493.0,1297.0,1176.0
51198,Philip Levis (I_YsXU4AAAAJ),2003,13,2013,1980,10,1799.0,1767.0,1826.0,1493.0,1297.0
51199,Philip Levis (I_YsXU4AAAAJ),2003,13,2014,1898,11,1980.0,1799.0,1767.0,1826.0,1493.0
51200,Philip Levis (I_YsXU4AAAAJ),2003,13,2015,1780,12,1898.0,1980.0,1799.0,1767.0,1826.0
51201,Philip Levis (I_YsXU4AAAAJ),2003,13,2016,936,13,1780.0,1898.0,1980.0,1799.0,1767.0
51202,Meha Jain (IgcV2xAAAAAJ),2008,8,2008,2,0,,,,,
51203,Meha Jain (IgcV2xAAAAAJ),2008,8,2009,2,1,2.0,,,,
51204,Meha Jain (IgcV2xAAAAAJ),2008,8,2010,2,2,2.0,2.0,,,
51205,Meha Jain (IgcV2xAAAAAJ),2008,8,2011,10,3,2.0,2.0,2.0,,
51206,Meha Jain (IgcV2xAAAAAJ),2008,8,2012,22,4,10.0,2.0,2.0,2.0,
51207,Meha Jain (IgcV2xAAAAAJ),2008,8,2013,71,5,22.0,10.0,2.0,2.0,2.0
51208,Meha Jain (IgcV2xAAAAAJ),2008,8,2014,98,6,71.0,22.0,10.0,2.0,2.0
51209,Meha Jain (IgcV2xAAAAAJ),2008,8,2015,137,7,98.0,71.0,22.0,10.0,2.0
51210,Meha Jain (IgcV2xAAAAAJ),2008,8,2016,146,8,137.0,98.0,71.0,22.0,10.0
51211,Zoltan Mester (nuhyTfYAAAAJ),2012,4,2012,1,0,,,,,
51212,Zoltan Mester (nuhyTfYAAAAJ),2012,4,2013,1,1,1.0,,,,
51213,Zoltan Mester (nuhyTfYAAAAJ),2012,4,2014,4,2,1.0,1.0,,,
51214,Zoltan Mester (nuhyTfYAAAAJ),2012,4,2015,11,3,4.0,1.0,1.0,,
51215,Zoltan Mester (nuhyTfYAAAAJ),2012,4,2016,36,4,11.0,4.0,1.0,1.0,
51216,Yi Cui (lNmR2vAAAAAJ),2002,14,2002,473,0,,,,,
51217,Yi Cui (lNmR2vAAAAAJ),2002,14,2003,859,1,473.0,,,,
51218,Yi Cui (lNmR2vAAAAAJ),2002,14,2004,1206,2,859.0,473.0,,,
51219,Yi Cui (lNmR2vAAAAAJ),2002,14,2005,1717,3,1206.0,859.0,473.0,,
51220,Yi Cui (lNmR2vAAAAAJ),2002,14,2006,2146,4,1717.0,1206.0,859.0,473.0,
51221,Yi Cui (lNmR2vAAAAAJ),2002,14,2007,2352,5,2146.0,1717.0,1206.0,859.0,473.0
51222,Yi Cui (lNmR2vAAAAAJ),2002,14,2008,2901,6,2352.0,2146.0,1717.0,1206.0,859.0
